customer_id,month,mrr,segment
C0231,2023-05-01,46.33,SMB
C0231,2023-06-01,46.33,SMB
C0231,2023-07-01,50.63,SMB
C0231,2023-08-01,50.63,SMB
C0231,2023-09-01,50.63,SMB
C0231,2023-10-01,50.63,SMB
C0231,2023-11-01,50.63,SMB
C0231,2023-12-01,50.63,SMB
C0231,2024-01-01,50.63,SMB
C0231,2024-02-01,46.6,SMB
C0231,2024-03-01,46.6,SMB
C0231,2024-04-01,46.6,SMB
C0231,2024-05-01,46.6,SMB
C0231,2024-06-01,46.6,SMB
C0231,2024-07-01,46.6,SMB
C0231,2024-08-01,46.6,SMB
C0231,2024-09-01,46.6,SMB
C0231,2024-10-01,46.6,SMB
C0232,2022-07-01,45.94,SMB
C0232,2022-08-01,45.94,SMB
C0232,2022-09-01,45.94,SMB
C0232,2022-10-01,45.94,SMB
C0232,2022-11-01,45.94,SMB
C0232,2022-12-01,45.94,SMB
C0232,2023-01-01,51.81,SMB
C0232,2023-02-01,51.81,SMB
C0232,2023-03-01,51.81,SMB
C0232,2023-04-01,51.81,SMB
C0232,2023-05-01,51.81,SMB
C0232,2023-06-01,51.81,SMB
C0232,2023-07-01,51.81,SMB
C0232,2023-08-01,51.81,SMB
C0232,2023-09-01,51.81,SMB
C0232,2023-10-01,51.81,SMB
C0232,2023-11-01,51.81,SMB
C0232,2023-12-01,51.81,SMB
C0232,2024-01-01,61.38,SMB
C0232,2024-02-01,61.38,SMB
C0232,2024-03-01,61.38,SMB
C0232,2024-04-01,71.04,SMB
C0232,2024-05-01,71.04,SMB
C0232,2024-06-01,71.04,SMB
C0232,2024-07-01,71.04,SMB
C0232,2024-08-01,71.04,SMB
C0232,2024-09-01,71.04,SMB
C0232,2024-10-01,71.04,SMB
C0232,2024-11-01,71.04,SMB
C0232,2024-12-01,71.04,SMB
C0232,2025-01-01,71.04,SMB
C0232,2025-02-01,71.04,SMB
C0232,2025-03-01,71.04,SMB
C0232,2025-04-01,71.04,SMB
C0232,2025-05-01,71.04,SMB
C0232,2025-06-01,71.04,SMB
C0232,2025-07-01,71.04,SMB
C0232,2025-08-01,71.04,SMB
C0232,2025-09-01,71.04,SMB
C0233,2024-04-01,43.33,Mid-Market
C0233,2024-05-01,43.33,Mid-Market
C0233,2024-06-01,43.33,Mid-Market
C0233,2024-07-01,43.33,Mid-Market
C0233,2024-08-01,43.33,Mid-Market
C0233,2024-09-01,43.33,Mid-Market
C0233,2024-10-01,43.33,Mid-Market
C0233,2024-11-01,43.33,Mid-Market
C0233,2024-12-01,43.33,Mid-Market
C0233,2025-01-01,43.33,Mid-Market
C0233,2025-02-01,43.33,Mid-Market
C0233,2025-03-01,39.51,Mid-Market
C0233,2025-04-01,39.51,Mid-Market
C0233,2025-05-01,39.51,Mid-Market
C0233,2025-06-01,39.51,Mid-Market
C0233,2025-07-01,39.51,Mid-Market
C0233,2025-08-01,39.51,Mid-Market
C0233,2025-09-01,39.51,Mid-Market
C0234,2023-02-01,98.84,SMB
C0234,2023-03-01,98.84,SMB
C0234,2023-04-01,98.84,SMB
C0234,2023-05-01,98.84,SMB
C0234,2023-06-01,98.84,SMB
C0234,2023-07-01,109.94,SMB
C0234,2023-08-01,109.94,SMB
C0234,2023-09-01,109.94,SMB
C0234,2023-10-01,109.94,SMB
C0234,2023-11-01,109.94,SMB
C0234,2023-12-01,109.94,SMB
C0235,2023-02-01,133.09,SMB
C0235,2023-03-01,119.87,SMB
C0235,2023-04-01,119.87,SMB
C0235,2023-05-01,119.87,SMB
C0236,2023-02-01,127.96,SMB
C0236,2023-03-01,127.96,SMB
C0236,2023-04-01,127.96,SMB
C0236,2023-05-01,127.96,SMB
C0236,2023-06-01,127.96,SMB
C0236,2023-07-01,127.96,SMB
C0236,2023-08-01,127.96,SMB
C0236,2023-09-01,127.96,SMB
C0236,2023-10-01,127.96,SMB
C0236,2023-11-01,127.96,SMB
C0236,2023-12-01,127.96,SMB
C0236,2024-01-01,127.96,SMB
C0236,2024-02-01,127.96,SMB
C0236,2024-03-01,127.96,SMB
C0237,2023-04-01,128.38,Mid-Market
C0238,2023-12-01,123.5,SMB
C0238,2024-01-01,123.5,SMB
C0238,2024-02-01,123.5,SMB
C0238,2024-03-01,123.5,SMB
C0238,2024-04-01,123.5,SMB
C0238,2024-05-01,123.5,SMB
C0238,2024-06-01,123.5,SMB
C0238,2024-07-01,147.73,SMB
C0238,2024-08-01,176.41,SMB
C0238,2024-09-01,176.41,SMB
C0238,2024-10-01,176.41,SMB
C0238,2024-11-01,176.41,SMB
C0238,2024-12-01,176.41,SMB
C0239,2023-11-01,52.72,Mid-Market
C0239,2023-12-01,52.72,Mid-Market
C0239,2024-01-01,52.72,Mid-Market
C0239,2024-02-01,52.72,Mid-Market
C0239,2024-03-01,52.72,Mid-Market
C0239,2024-04-01,52.72,Mid-Market
C0239,2024-05-01,52.72,Mid-Market
C0239,2024-06-01,52.72,Mid-Market
C0239,2024-07-01,52.72,Mid-Market
C0239,2024-08-01,61.29,Mid-Market
C0239,2024-09-01,61.29,Mid-Market
C0239,2024-10-01,61.29,Mid-Market
C0239,2024-11-01,61.29,Mid-Market
C0239,2024-12-01,61.29,Mid-Market
C0239,2025-01-01,61.29,Mid-Market
C0239,2025-02-01,61.29,Mid-Market
C0239,2025-03-01,61.29,Mid-Market
C0239,2025-04-01,61.29,Mid-Market
C0239,2025-05-01,61.29,Mid-Market
C0239,2025-06-01,61.29,Mid-Market
C0239,2025-07-01,61.29,Mid-Market
C0239,2025-08-01,61.29,Mid-Market
C0239,2025-09-01,61.29,Mid-Market
C0240,2024-11-01,48.54,SMB
C0240,2024-12-01,48.54,SMB
C0240,2025-01-01,48.54,SMB
C0240,2025-02-01,48.54,SMB
C0240,2025-03-01,48.54,SMB
C0241,2022-03-01,362.96,Mid-Market
C0241,2022-04-01,362.96,Mid-Market
C0241,2022-05-01,362.96,Mid-Market
C0241,2022-06-01,362.96,Mid-Market
C0241,2022-07-01,362.96,Mid-Market
C0241,2022-08-01,362.96,Mid-Market
C0241,2022-09-01,362.96,Mid-Market
C0241,2022-10-01,362.96,Mid-Market
C0241,2022-11-01,390.92,Mid-Market
C0242,2024-04-01,109.72,SMB
C0242,2024-05-01,109.72,SMB
C0242,2024-06-01,109.72,SMB
C0242,2024-07-01,109.72,SMB
C0242,2024-08-01,109.72,SMB
C0242,2024-09-01,109.72,SMB
C0242,2024-10-01,109.72,SMB
C0242,2024-11-01,109.72,SMB
C0242,2024-12-01,109.72,SMB
C0242,2025-01-01,109.72,SMB
C0242,2025-02-01,109.72,SMB
C0242,2025-03-01,109.72,SMB
C0242,2025-04-01,109.72,SMB
C0242,2025-05-01,109.72,SMB
C0242,2025-06-01,109.72,SMB
C0242,2025-07-01,109.72,SMB
C0242,2025-08-01,109.72,SMB
C0242,2025-09-01,109.72,SMB
C0243,2023-08-01,48.29,Enterprise
C0243,2023-09-01,48.29,Enterprise
C0243,2023-10-01,48.29,Enterprise
C0243,2023-11-01,48.29,Enterprise
C0243,2023-12-01,48.29,Enterprise
C0243,2024-01-01,48.29,Enterprise
C0243,2024-02-01,48.29,Enterprise
C0243,2024-03-01,48.29,Enterprise
C0243,2024-04-01,48.29,Enterprise
C0243,2024-05-01,48.29,Enterprise
C0243,2024-06-01,48.29,Enterprise
C0243,2024-07-01,48.29,Enterprise
C0243,2024-08-01,48.29,Enterprise
C0243,2024-09-01,48.29,Enterprise
C0243,2024-10-01,48.29,Enterprise
C0243,2024-11-01,48.29,Enterprise
C0243,2024-12-01,48.29,Enterprise
C0243,2025-01-01,48.29,Enterprise
C0243,2025-02-01,48.29,Enterprise
C0243,2025-03-01,48.29,Enterprise
C0243,2025-04-01,48.29,Enterprise
C0243,2025-05-01,48.29,Enterprise
C0243,2025-06-01,48.29,Enterprise
C0243,2025-07-01,48.29,Enterprise
C0243,2025-08-01,48.29,Enterprise
C0243,2025-09-01,48.29,Enterprise
C0244,2023-01-01,456.52,SMB
C0244,2023-02-01,456.52,SMB
C0244,2023-03-01,456.52,SMB
C0244,2023-04-01,456.52,SMB
C0244,2023-05-01,425.72,SMB
C0244,2023-06-01,425.72,SMB
C0244,2023-07-01,425.72,SMB
C0244,2023-08-01,425.72,SMB
C0244,2023-09-01,425.72,SMB
C0244,2023-10-01,425.72,SMB
C0244,2023-11-01,425.72,SMB
C0245,2022-09-01,351.36,Enterprise
C0245,2022-10-01,351.36,Enterprise
C0245,2022-11-01,351.36,Enterprise
C0245,2022-12-01,351.36,Enterprise
C0245,2023-01-01,351.36,Enterprise
C0245,2023-02-01,351.36,Enterprise
C0245,2023-03-01,351.36,Enterprise
C0245,2023-04-01,351.36,Enterprise
C0245,2023-05-01,351.36,Enterprise
C0245,2023-06-01,351.36,Enterprise
C0245,2023-07-01,351.36,Enterprise
C0245,2023-08-01,351.36,Enterprise
C0245,2023-09-01,351.36,Enterprise
C0245,2023-10-01,351.36,Enterprise
C0245,2023-11-01,351.36,Enterprise
C0245,2023-12-01,329.45,Enterprise
C0245,2024-01-01,329.45,Enterprise
C0245,2024-02-01,329.45,Enterprise
C0245,2024-03-01,329.45,Enterprise
C0245,2024-04-01,329.45,Enterprise
C0245,2024-05-01,329.45,Enterprise
C0245,2024-06-01,329.45,Enterprise
C0245,2024-07-01,350.58,Enterprise
C0245,2024-08-01,350.58,Enterprise
C0245,2024-09-01,350.58,Enterprise
C0245,2024-10-01,350.58,Enterprise
C0245,2024-11-01,377.42,Enterprise
C0245,2024-12-01,377.42,Enterprise
C0245,2025-01-01,377.42,Enterprise
C0245,2025-02-01,377.42,Enterprise
C0245,2025-03-01,451.08,Enterprise
C0245,2025-04-01,451.08,Enterprise
C0245,2025-05-01,451.08,Enterprise
C0245,2025-06-01,451.08,Enterprise
C0245,2025-07-01,451.08,Enterprise
C0245,2025-08-01,451.08,Enterprise
C0245,2025-09-01,451.08,Enterprise
C0246,2024-09-01,40.14,Mid-Market
C0246,2024-10-01,40.14,Mid-Market
C0246,2024-11-01,40.14,Mid-Market
C0246,2024-12-01,40.14,Mid-Market
C0246,2025-01-01,40.14,Mid-Market
C0246,2025-02-01,40.14,Mid-Market
C0246,2025-03-01,40.14,Mid-Market
C0246,2025-04-01,40.14,Mid-Market
C0246,2025-05-01,40.14,Mid-Market
C0246,2025-06-01,46.59,Mid-Market
C0246,2025-07-01,46.59,Mid-Market
C0246,2025-08-01,52.97,Mid-Market
C0246,2025-09-01,52.97,Mid-Market
C0247,2022-05-01,115.1,SMB
C0247,2022-06-01,115.1,SMB
C0247,2022-07-01,115.1,SMB
C0247,2022-08-01,115.1,SMB
C0247,2022-09-01,115.1,SMB
C0247,2022-10-01,115.1,SMB
C0247,2022-11-01,115.1,SMB
C0247,2022-12-01,115.1,SMB
C0247,2023-01-01,115.1,SMB
C0247,2023-02-01,115.1,SMB
C0247,2023-03-01,115.1,SMB
C0247,2023-04-01,115.1,SMB
C0247,2023-05-01,115.1,SMB
C0247,2023-06-01,115.1,SMB
C0247,2023-07-01,115.1,SMB
C0247,2023-08-01,115.1,SMB
C0247,2023-09-01,115.1,SMB
C0247,2023-10-01,115.1,SMB
C0247,2023-11-01,134.6,SMB
C0247,2023-12-01,134.6,SMB
C0247,2024-01-01,134.6,SMB
C0247,2024-02-01,134.6,SMB
C0247,2024-03-01,134.6,SMB
C0247,2024-04-01,111.98,SMB
C0247,2024-05-01,111.98,SMB
C0247,2024-06-01,129.6,SMB
C0247,2024-07-01,129.6,SMB
C0247,2024-08-01,129.6,SMB
C0247,2024-09-01,129.6,SMB
C0247,2024-10-01,129.6,SMB
C0247,2024-11-01,129.6,SMB
C0247,2024-12-01,129.6,SMB
C0247,2025-01-01,129.6,SMB
C0247,2025-02-01,129.6,SMB
C0248,2024-06-01,107.31,Mid-Market
C0248,2024-07-01,107.31,Mid-Market
C0248,2024-08-01,107.31,Mid-Market
C0248,2024-09-01,107.31,Mid-Market
C0248,2024-10-01,107.31,Mid-Market
C0248,2024-11-01,107.31,Mid-Market
C0248,2024-12-01,107.31,Mid-Market
C0248,2025-01-01,107.31,Mid-Market
C0248,2025-02-01,107.31,Mid-Market
C0248,2025-03-01,107.31,Mid-Market
C0248,2025-04-01,107.31,Mid-Market
C0248,2025-05-01,107.31,Mid-Market
C0248,2025-06-01,107.31,Mid-Market
C0248,2025-07-01,120.71,Mid-Market
C0248,2025-08-01,120.71,Mid-Market
C0248,2025-09-01,120.71,Mid-Market
C0249,2022-05-01,121.91,SMB
C0249,2022-06-01,121.91,SMB
C0249,2022-07-01,121.91,SMB
C0249,2022-08-01,121.91,SMB
C0249,2022-09-01,121.91,SMB
C0249,2022-10-01,121.91,SMB
C0249,2022-11-01,121.91,SMB
C0250,2022-06-01,45.55,SMB
C0250,2022-07-01,45.55,SMB
C0250,2022-08-01,45.55,SMB
C0250,2022-09-01,45.55,SMB
C0250,2022-10-01,45.55,SMB
C0250,2022-11-01,45.55,SMB
C0250,2022-12-01,45.55,SMB
C0250,2023-01-01,45.55,SMB
C0250,2023-02-01,50.28,SMB
C0250,2023-03-01,50.28,SMB
C0250,2023-04-01,50.28,SMB
C0250,2023-05-01,50.28,SMB
C0250,2023-06-01,50.28,SMB
C0250,2023-07-01,50.28,SMB
C0250,2023-08-01,58.75,SMB
C0250,2023-09-01,58.75,SMB
C0250,2023-10-01,58.75,SMB
C0250,2023-11-01,58.75,SMB
C0250,2023-12-01,58.75,SMB
C0250,2024-01-01,58.75,SMB
C0250,2024-02-01,58.75,SMB
C0250,2024-03-01,58.75,SMB
C0250,2024-04-01,58.75,SMB
C0250,2024-05-01,58.75,SMB
C0250,2024-06-01,58.75,SMB
C0250,2024-07-01,58.75,SMB
C0250,2024-08-01,58.75,SMB
C0250,2024-09-01,58.75,SMB
C0250,2024-10-01,58.75,SMB
C0250,2024-11-01,58.75,SMB
C0250,2024-12-01,58.75,SMB
C0250,2025-01-01,58.75,SMB
C0250,2025-02-01,58.75,SMB
C0250,2025-03-01,58.75,SMB
C0250,2025-04-01,58.75,SMB
C0250,2025-05-01,58.75,SMB
C0250,2025-06-01,58.75,SMB
C0250,2025-07-01,58.75,SMB
C0250,2025-08-01,58.75,SMB
C0250,2025-09-01,58.75,SMB
C0251,2023-08-01,48.94,SMB
C0251,2023-09-01,48.94,SMB
C0251,2023-10-01,53.69,SMB
C0251,2023-11-01,53.69,SMB
C0251,2023-12-01,53.69,SMB
C0251,2024-01-01,53.69,SMB
C0251,2024-02-01,53.69,SMB
C0251,2024-03-01,53.69,SMB
C0251,2024-04-01,53.69,SMB
C0251,2024-05-01,53.69,SMB
C0251,2024-06-01,53.69,SMB
C0251,2024-07-01,53.69,SMB
C0251,2024-08-01,57.34,SMB
C0251,2024-09-01,57.34,SMB
C0251,2024-10-01,57.34,SMB
C0251,2024-11-01,57.34,SMB
C0251,2024-12-01,57.34,SMB
C0251,2025-01-01,57.34,SMB
C0251,2025-02-01,57.34,SMB
C0251,2025-03-01,57.34,SMB
C0251,2025-04-01,57.34,SMB
C0251,2025-05-01,57.34,SMB
C0251,2025-06-01,57.34,SMB
C0251,2025-07-01,57.34,SMB
C0251,2025-08-01,57.34,SMB
C0251,2025-09-01,57.34,SMB
C0252,2024-06-01,111.12,SMB
C0252,2024-07-01,111.12,SMB
C0252,2024-08-01,111.12,SMB
C0252,2024-09-01,111.12,SMB
C0252,2024-10-01,111.12,SMB
C0252,2024-11-01,111.12,SMB
C0253,2023-09-01,122.37,SMB
C0253,2023-10-01,122.37,SMB
C0253,2023-11-01,122.37,SMB
C0253,2023-12-01,122.37,SMB
C0253,2024-01-01,122.37,SMB
C0253,2024-02-01,122.37,SMB
C0253,2024-03-01,122.37,SMB
C0253,2024-04-01,122.37,SMB
C0253,2024-05-01,122.37,SMB
C0253,2024-06-01,122.37,SMB
C0253,2024-07-01,122.37,SMB
C0253,2024-08-01,122.37,SMB
C0253,2024-09-01,122.37,SMB
C0253,2024-10-01,122.37,SMB
C0253,2024-11-01,122.37,SMB
C0253,2024-12-01,122.37,SMB
C0253,2025-01-01,122.37,SMB
C0253,2025-02-01,122.37,SMB
C0253,2025-03-01,122.37,SMB
C0253,2025-04-01,122.37,SMB
C0253,2025-05-01,122.37,SMB
C0253,2025-06-01,122.37,SMB
C0253,2025-07-01,122.37,SMB
C0253,2025-08-01,122.37,SMB
C0253,2025-09-01,122.37,SMB
C0254,2024-08-01,328.04,SMB
C0254,2024-09-01,328.04,SMB
C0254,2024-10-01,328.04,SMB
C0254,2024-11-01,328.04,SMB
C0254,2024-12-01,328.04,SMB
C0254,2025-01-01,328.04,SMB
C0254,2025-02-01,328.04,SMB
C0254,2025-03-01,328.04,SMB
C0254,2025-04-01,328.04,SMB
C0254,2025-05-01,328.04,SMB
C0254,2025-06-01,328.04,SMB
C0254,2025-07-01,328.04,SMB
C0254,2025-08-01,328.04,SMB
C0255,2024-03-01,124.28,Enterprise
C0255,2024-04-01,124.28,Enterprise
C0255,2024-05-01,124.28,Enterprise
C0255,2024-06-01,132.91,Enterprise
C0255,2024-07-01,132.91,Enterprise
C0255,2024-08-01,132.91,Enterprise
C0255,2024-09-01,132.91,Enterprise
C0255,2024-10-01,132.91,Enterprise
C0255,2024-11-01,132.91,Enterprise
C0255,2024-12-01,132.91,Enterprise
C0255,2025-01-01,132.91,Enterprise
C0255,2025-02-01,132.91,Enterprise
C0255,2025-03-01,132.91,Enterprise
C0255,2025-04-01,132.91,Enterprise
C0255,2025-05-01,145.47,Enterprise
C0255,2025-06-01,145.47,Enterprise
C0255,2025-07-01,145.47,Enterprise
C0255,2025-08-01,145.47,Enterprise
C0255,2025-09-01,145.47,Enterprise
C0256,2024-09-01,64.39,SMB
C0256,2024-10-01,64.39,SMB
C0256,2024-11-01,64.39,SMB
C0256,2024-12-01,64.39,SMB
C0256,2025-01-01,64.39,SMB
C0256,2025-02-01,64.39,SMB
C0256,2025-03-01,56.03,SMB
C0256,2025-04-01,56.03,SMB
C0256,2025-05-01,45.78,SMB
C0256,2025-06-01,45.78,SMB
C0256,2025-07-01,45.78,SMB
C0256,2025-08-01,45.78,SMB
C0256,2025-09-01,45.78,SMB
C0257,2024-12-01,122.12,SMB
C0257,2025-01-01,122.12,SMB
C0257,2025-02-01,122.12,SMB
C0257,2025-03-01,122.12,SMB
C0258,2024-07-01,53.62,SMB
C0258,2024-08-01,62.62,SMB
C0258,2024-09-01,62.62,SMB
C0258,2024-10-01,62.62,SMB
C0258,2024-11-01,62.62,SMB
C0258,2024-12-01,62.62,SMB
C0258,2025-01-01,62.62,SMB
C0258,2025-02-01,62.62,SMB
C0258,2025-03-01,62.62,SMB
C0258,2025-04-01,62.62,SMB
C0259,2023-05-01,79.66,SMB
C0259,2023-06-01,79.66,SMB
C0259,2023-07-01,91.89,SMB
C0259,2023-08-01,91.89,SMB
C0259,2023-09-01,91.89,SMB
C0259,2023-10-01,91.89,SMB
C0259,2023-11-01,91.89,SMB
C0259,2023-12-01,81.83,SMB
C0259,2024-01-01,81.83,SMB
C0259,2024-02-01,81.83,SMB
C0259,2024-03-01,81.83,SMB
C0259,2024-04-01,93.94,SMB
C0259,2024-05-01,93.94,SMB
C0259,2024-06-01,93.94,SMB
C0259,2024-07-01,93.94,SMB
C0259,2024-08-01,93.94,SMB
C0259,2024-09-01,93.94,SMB
C0259,2024-10-01,93.94,SMB
C0259,2024-11-01,93.94,SMB
C0259,2024-12-01,103.14,SMB
C0259,2025-01-01,103.14,SMB
C0259,2025-02-01,113.23,SMB
C0259,2025-03-01,113.23,SMB
C0259,2025-04-01,113.23,SMB
C0259,2025-05-01,131.92,SMB
C0259,2025-06-01,131.92,SMB
C0259,2025-07-01,131.92,SMB
C0259,2025-08-01,131.92,SMB
C0259,2025-09-01,131.92,SMB
C0260,2022-04-01,117.21,SMB
C0260,2022-05-01,117.21,SMB
C0260,2022-06-01,117.21,SMB
C0260,2022-07-01,117.21,SMB
C0260,2022-08-01,117.21,SMB
C0260,2022-09-01,117.21,SMB
C0260,2022-10-01,117.21,SMB
C0260,2022-11-01,117.21,SMB
C0260,2022-12-01,117.21,SMB
C0260,2023-01-01,117.21,SMB
C0260,2023-02-01,117.21,SMB
C0261,2023-02-01,51.14,Mid-Market
C0261,2023-03-01,51.14,Mid-Market
C0261,2023-04-01,51.14,Mid-Market
C0261,2023-05-01,51.14,Mid-Market
C0261,2023-06-01,51.14,Mid-Market
C0261,2023-07-01,51.14,Mid-Market
C0261,2023-08-01,51.14,Mid-Market
C0261,2023-09-01,51.14,Mid-Market
C0261,2023-10-01,54.87,Mid-Market
C0261,2023-11-01,54.87,Mid-Market
C0261,2023-12-01,54.87,Mid-Market
C0261,2024-01-01,46.09,Mid-Market
C0261,2024-02-01,46.09,Mid-Market
C0261,2024-03-01,46.09,Mid-Market
C0261,2024-04-01,46.09,Mid-Market
C0261,2024-05-01,46.09,Mid-Market
C0261,2024-06-01,46.09,Mid-Market
C0261,2024-07-01,46.09,Mid-Market
C0261,2024-08-01,53.93,Mid-Market
C0261,2024-09-01,53.93,Mid-Market
C0261,2024-10-01,53.93,Mid-Market
C0261,2024-11-01,53.93,Mid-Market
C0261,2024-12-01,53.93,Mid-Market
C0261,2025-01-01,53.93,Mid-Market
C0261,2025-02-01,53.93,Mid-Market
C0261,2025-03-01,64.29,Mid-Market
C0261,2025-04-01,57.63,Mid-Market
C0261,2025-05-01,57.63,Mid-Market
C0261,2025-06-01,57.63,Mid-Market
C0261,2025-07-01,57.63,Mid-Market
C0261,2025-08-01,57.63,Mid-Market
C0261,2025-09-01,57.63,Mid-Market
C0262,2023-01-01,111.02,SMB
C0262,2023-02-01,111.02,SMB
C0262,2023-03-01,111.02,SMB
C0263,2023-05-01,41.06,SMB
C0263,2023-06-01,41.06,SMB
C0263,2023-07-01,41.06,SMB
C0263,2023-08-01,41.06,SMB
C0263,2023-09-01,41.06,SMB
C0263,2023-10-01,41.06,SMB
C0264,2022-07-01,49.81,SMB
C0264,2022-08-01,49.81,SMB
C0264,2022-09-01,49.81,SMB
C0264,2022-10-01,49.81,SMB
C0264,2022-11-01,49.81,SMB
C0264,2022-12-01,49.81,SMB
C0264,2023-01-01,49.81,SMB
C0264,2023-02-01,49.81,SMB
C0264,2023-03-01,49.81,SMB
C0264,2023-04-01,49.81,SMB
C0264,2023-05-01,41.57,SMB
C0264,2023-06-01,41.57,SMB
C0264,2023-07-01,37.43,SMB
C0264,2023-08-01,37.43,SMB
C0264,2023-09-01,37.43,SMB
C0264,2023-10-01,37.43,SMB
C0264,2023-11-01,37.43,SMB
C0264,2023-12-01,37.43,SMB
C0264,2024-01-01,37.43,SMB
C0264,2024-02-01,37.43,SMB
C0264,2024-03-01,37.43,SMB
C0264,2024-04-01,37.43,SMB
C0264,2024-05-01,44.29,SMB
C0264,2024-06-01,44.29,SMB
C0264,2024-07-01,44.29,SMB
C0264,2024-08-01,44.29,SMB
C0264,2024-09-01,44.29,SMB
C0264,2024-10-01,44.29,SMB
C0264,2024-11-01,44.29,SMB
C0264,2024-12-01,44.29,SMB
C0264,2025-01-01,44.29,SMB
C0264,2025-02-01,44.29,SMB
C0264,2025-03-01,44.29,SMB
C0264,2025-04-01,44.29,SMB
C0264,2025-05-01,44.29,SMB
C0264,2025-06-01,44.29,SMB
C0264,2025-07-01,44.29,SMB
C0264,2025-08-01,44.29,SMB
C0264,2025-09-01,44.29,SMB
C0265,2024-07-01,57.66,SMB
C0265,2024-08-01,57.66,SMB
C0265,2024-09-01,57.66,SMB
C0265,2024-10-01,57.66,SMB
C0265,2024-11-01,57.66,SMB
C0265,2024-12-01,57.66,SMB
C0265,2025-01-01,57.66,SMB
C0265,2025-02-01,57.66,SMB
C0265,2025-03-01,57.66,SMB
C0265,2025-04-01,57.66,SMB
C0265,2025-05-01,57.66,SMB
C0265,2025-06-01,57.66,SMB
C0265,2025-07-01,51.38,SMB
C0265,2025-08-01,51.38,SMB
C0265,2025-09-01,51.38,SMB
C0266,2022-08-01,49.27,Enterprise
C0266,2022-09-01,49.27,Enterprise
C0266,2022-10-01,49.27,Enterprise
C0266,2022-11-01,49.27,Enterprise
C0266,2022-12-01,49.27,Enterprise
C0266,2023-01-01,49.27,Enterprise
C0266,2023-02-01,49.27,Enterprise
C0266,2023-03-01,49.27,Enterprise
C0266,2023-04-01,49.27,Enterprise
C0266,2023-05-01,49.27,Enterprise
C0266,2023-06-01,41.35,Enterprise
C0266,2023-07-01,41.35,Enterprise
C0266,2023-08-01,41.35,Enterprise
C0266,2023-09-01,41.35,Enterprise
C0266,2023-10-01,41.35,Enterprise
C0266,2023-11-01,41.35,Enterprise
C0266,2023-12-01,41.35,Enterprise
C0266,2024-01-01,41.35,Enterprise
C0266,2024-02-01,41.35,Enterprise
C0266,2024-03-01,41.35,Enterprise
C0266,2024-04-01,41.35,Enterprise
C0266,2024-05-01,41.35,Enterprise
C0266,2024-06-01,41.35,Enterprise
C0266,2024-07-01,41.35,Enterprise
C0266,2024-08-01,41.35,Enterprise
C0266,2024-09-01,41.35,Enterprise
C0266,2024-10-01,41.35,Enterprise
C0266,2024-11-01,33.54,Enterprise
C0266,2024-12-01,33.54,Enterprise
C0266,2025-01-01,33.54,Enterprise
C0266,2025-02-01,33.54,Enterprise
C0266,2025-03-01,33.54,Enterprise
C0266,2025-04-01,33.54,Enterprise
C0266,2025-05-01,33.54,Enterprise
C0266,2025-06-01,33.54,Enterprise
C0266,2025-07-01,33.54,Enterprise
C0266,2025-08-01,33.54,Enterprise
C0266,2025-09-01,33.54,Enterprise
C0267,2023-10-01,1152.83,SMB
C0267,2023-11-01,1152.83,SMB
C0267,2023-12-01,1152.83,SMB
C0267,2024-01-01,1152.83,SMB
C0267,2024-02-01,1152.83,SMB
C0267,2024-03-01,1152.83,SMB
C0267,2024-04-01,1152.83,SMB
C0267,2024-05-01,1152.83,SMB
C0267,2024-06-01,1152.83,SMB
C0267,2024-07-01,1152.83,SMB
C0267,2024-08-01,1152.83,SMB
C0267,2024-09-01,1152.83,SMB
C0267,2024-10-01,1152.83,SMB
C0267,2024-11-01,1152.83,SMB
C0267,2024-12-01,1152.83,SMB
C0267,2025-01-01,1152.83,SMB
C0267,2025-02-01,1152.83,SMB
C0267,2025-03-01,1152.83,SMB
C0267,2025-04-01,1152.83,SMB
C0267,2025-05-01,1152.83,SMB
C0267,2025-06-01,1152.83,SMB
C0267,2025-07-01,1152.83,SMB
C0267,2025-08-01,1152.83,SMB
C0267,2025-09-01,1152.83,SMB
C0268,2024-04-01,133.52,Mid-Market
C0268,2024-05-01,133.52,Mid-Market
C0268,2024-06-01,133.52,Mid-Market
C0268,2024-07-01,133.52,Mid-Market
C0268,2024-08-01,133.52,Mid-Market
C0268,2024-09-01,133.52,Mid-Market
C0268,2024-10-01,133.52,Mid-Market
C0268,2024-11-01,133.52,Mid-Market
C0268,2024-12-01,133.52,Mid-Market
C0268,2025-01-01,133.52,Mid-Market
C0268,2025-02-01,133.52,Mid-Market
C0268,2025-03-01,133.52,Mid-Market
C0268,2025-04-01,133.52,Mid-Market
C0268,2025-05-01,133.52,Mid-Market
C0268,2025-06-01,133.52,Mid-Market
C0268,2025-07-01,133.52,Mid-Market
C0268,2025-08-01,133.52,Mid-Market
C0268,2025-09-01,133.52,Mid-Market
C0269,2023-06-01,62.36,Enterprise
C0269,2023-07-01,62.36,Enterprise
C0269,2023-08-01,62.36,Enterprise
C0269,2023-09-01,71.65,Enterprise
C0269,2023-10-01,71.65,Enterprise
C0269,2023-11-01,71.65,Enterprise
C0269,2023-12-01,71.65,Enterprise
C0269,2024-01-01,71.65,Enterprise
C0269,2024-02-01,71.65,Enterprise
C0269,2024-03-01,71.65,Enterprise
C0269,2024-04-01,71.65,Enterprise
C0269,2024-05-01,71.65,Enterprise
